CHROM	START	END	HUDSON_FST	N_VARIANTS
chr01	7760019	7770018	0.50707804	168
chr01	7770019	7780018	0.49879518	51
chr01	7780019	7790018	NA	0
chr01	7790019	7800018	NA	0
chr01	7800019	7810018	NA	0
chr01	7810019	7820018	NA	0
chr01	7820019	7830018	NA	0
chr01	7830019	7840018	NA	0
chr01	7840019	7850018	NA	0
chr01	7850019	7860018	NA	0
chr01	7860019	7870018	NA	0
chr01	7870019	7880018	NA	0
chr01	7880019	7890018	0.62439024	75
chr01	7890019	7900018	0.77283951	38
chr01	7900019	7910018	0.44313725	119
chr01	7910019	7920018	NA	0
chr01	7920019	7930018	NA	0
chr01	7930019	7940018	NA	0
chr01	7940019	7950018	0.44	3
chr01	7950019	7960018	0.15714286	27
chr01	7960019	7970018	0.20264901	75
chr01	7970019	7980018	0.2	86
chr01	7980019	7990018	0.203125	159
chr01	7990019	8000018	0.18790698	114
chr01	8000019	8010018	0.2	16
chr01	8010019	8020018	0.15862069	56
chr01	8020019	8030018	0.20193237	103
chr01	8030019	8040018	0.20655738	60
chr01	8040019	8050018	0.24015152	126
chr01	8050019	8060018	0.19583333	71
chr01	8060019	8070018	0.17555556	43
chr01	8070019	8080018	0.23333333	11
chr01	8080019	8090018	0.344	10
chr01	8090019	8100018	0.063492063	51
chr01	8100019	8110018	0.057142857	130
chr01	8110019	8120018	0.11428571	166
chr01	8120019	8130018	0.20449438	87
chr01	8130019	8140018	0.18878505	53
chr01	8140019	8150018	0.21975309	158
chr01	8150019	8160018	0.20161943	123
chr01	8160019	8170018	0.2032	61
chr01	8170019	8180018	0.20325203	60
chr01	8180019	8190018	0.19484979	116
chr01	8190019	8200018	0.20366972	54
chr01	8200019	8210018	0.27676768	43
chr01	8210019	8220018	NA	0
chr01	8220019	8230018	NA	0
chr01	8230019	8240018	NA	0
chr01	8240019	8250018	NA	0
chr01	8250019	8260018	NA	0
chr01	8260019	8270018	NA	0
chr01	8270019	8280018	NA	0
chr01	8280019	8290018	NA	0
chr01	8290019	8300018	NA	0
chr01	8300019	8310018	NA	0
chr01	8310019	8320018	NA	0
chr01	8320019	8330018	0.2	36
chr01	8330019	8340018	0.20353982	56
chr01	8340019	8350018	0.20264317	113
chr01	8350019	8360018	0.21104972	89
chr01	8360019	8370018	0.2038835	51
chr01	8370019	8380018	0.22857143	67
chr01	8380019	8390018	0.22253521	68
chr01	8390019	8400018	0.2013986	72
chr01	8400019	8410018	0.19298246	85
chr01	8410019	8420018	0.2	114
chr01	8420019	8430018	0.2	54
chr01	8430019	8440018	0.2	90
chr01	8440019	8450018	NA	0
chr01	8450019	8460018	0.20816327	24
chr01	8460019	8470018	0.19932886	155
chr01	8470019	8480018	0.19904306	106
chr01	8480019	8490018	0.22526316	93
chr01	8490019	8500018	0.2	22
chr01	8500019	8510018	NA	0
chr01	8510019	8520018	NA	0
chr01	8520019	8530018	NA	0
chr01	8530019	8540018	NA	0
chr01	8540019	8550018	NA	0
chr01	8550019	8560018	NA	0
chr01	8560019	8570018	NA	0
chr01	8570019	8580018	0.2	65
chr01	8580019	8590018	0.20275862	72
chr01	8590019	8600018	0.20412371	48
chr01	8600019	8610018	0.20366972	54
chr01	8610019	8620018	0.15	5
chr01	8620019	8630018	0.1902439	65
chr01	8630019	8640018	0.19627329	82
chr01	8640019	8650018	0.20727273	27
chr01	8650019	8660018	NA	0
chr01	8660019	8670018	NA	0
chr01	8670019	8680018	NA	0
chr01	8680019	8690018	NA	0
chr01	8690019	8700018	NA	0
chr01	8700019	8710018	NA	0
chr01	8710019	8720018	NA	0
chr01	8720019	8730018	0.20714286	110
chr01	8730019	8740018	0.20449438	44
chr01	8740019	8750018	0.42320442	65
chr01	8750019	8760018	0.47087719	94
chr01	8760019	8770018	0.74199134	58
chr01	8770019	8780018	0.776	37
chr01	8780019	8790018	0.75	74
chr01	8790019	8800018	0.77508897	67
chr01	8800019	8810018	NA	0
chr01	8810019	8820018	NA	0
chr01	8820019	8830018	NA	0
chr01	8830019	8840018	NA	0
chr01	8840019	8850018	NA	0
chr01	8850019	8860018	NA	0
chr01	8860019	8870018	NA	0
chr01	8870019	8880018	NA	0
chr01	8880019	8890018	NA	0
chr01	8890019	8900018	NA	0
chr01	8900019	8910018	NA	0
chr01	8910019	8920018	0.30479705	115
chr01	8920019	8930018	0.375	50
chr01	8930019	8940018	0.30647059	164
chr01	8940019	8950018	0.3968254	190
chr01	8950019	8960018	0.39393939	25
chr01	8960019	8970018	0.312	32
chr01	8970019	8980018	0.39009901	77
chr01	8980019	8990018	0.3462069	59
chr01	8990019	9000018	0.35515152	134
chr01	9000019	9010018	0.50743802	149
chr01	9010019	9020018	0.44	121
chr01	9020019	9030018	0.52	30
chr01	9030019	9040018	0.42105263	81
chr01	9040019	9050018	0.44542373	102
chr01	9050019	9060018	0.42909091	77
chr01	9060019	9070018	NA	0
chr01	9070019	9080018	NA	0
chr01	9080019	9090018	NA	0
chr01	9090019	9100018	0.4139219	235
chr01	9100019	9110018	0.42909648	244
chr01	9110019	9120018	0.40337079	65
chr01	9120019	9130018	0.5038674	55
chr01	9130019	9140018	0.55362319	58
chr01	9140019	9150018	0.45342237	204
chr01	9150019	9160018	0.28191489	87
chr01	9160019	9170018	NA	0
chr01	9170019	9180018	NA	0
chr01	9180019	9190018	0.23687943	67
chr01	9190019	9200018	0.21008403	57
chr01	9200019	9210018	0.24784689	103
chr01	9210019	9220018	0.33775934	98
chr01	9220019	9230018	0.370347	123
chr01	9230019	9240018	0.28268156	80
chr01	9240019	9250018	0.2744186	78
chr01	9250019	9260018	NA	0
chr01	9260019	9270018	NA	0
chr01	9270019	9280018	NA	0
chr01	9280019	9290018	NA	0
chr01	9290019	9300018	NA	0
chr01	9300019	9310018	NA	0
chr01	9310019	9320018	NA	0
chr01	9320019	9330018	NA	0
chr01	9330019	9340018	NA	0
chr01	9340019	9350018	NA	0
chr01	9350019	9360018	NA	0
chr01	9360019	9370018	NA	0
chr01	9370019	9380018	NA	0
chr01	9380019	9390018	NA	0
chr01	9390019	9400018	NA	0
chr01	9400019	9410018	NA	0
chr01	9410019	9420018	NA	0
chr01	9420019	9430018	NA	0
chr01	9430019	9440018	NA	0
chr01	9440019	9450018	NA	0
chr01	9450019	9460018	0.56666667	16
chr01	9460019	9470018	0.72579505	72
chr01	9470019	9480018	0.6984985	85
chr01	9480019	9490018	0.71523179	152
chr01	9490019	9500018	0.5469496	125
chr01	9500019	9510018	NA	0
chr01	9510019	9520018	0.73975904	83
chr01	9520019	9530018	0.65497382	103
chr01	9530019	9540018	0.65517241	31
chr01	9540019	9550018	0.67448276	78
chr01	9550019	9560018	0.65432526	158
chr01	9560019	9570018	0.70104712	101
chr01	9570019	9580018	0.65257732	55
chr01	9580019	9590018	0.72838323	211
chr01	9590019	9600018	0.77701149	207
chr01	9600019	9610018	NA	0
chr01	9610019	9620018	NA	0
chr01	9620019	9630018	NA	0
chr01	9630019	9640018	NA	0
chr01	9640019	9650018	NA	0
chr01	9650019	9660018	NA	0
chr01	9660019	9670018	NA	0
chr01	9670019	9680018	NA	0
chr01	9680019	9690018	NA	0
chr01	9690019	9700018	NA	0
chr01	9700019	9710018	NA	0
chr01	9710019	9720018	NA	0
chr01	9720019	9730018	NA	0
chr01	9730019	9740018	NA	0
chr01	9740019	9750018	NA	0
chr01	9750019	9760018	NA	0
chr01	9760019	9770018	NA	0
chr01	9770019	9780018	NA	0
chr01	9780019	9790018	NA	0
chr01	9790019	9800018	NA	0
chr01	9800019	9810018	NA	0
chr01	9810019	9820018	NA	0
chr01	9820019	9830018	NA	0
chr01	9830019	9840018	0.86720368	182
chr01	9840019	9850018	0.79243902	200
chr01	9850019	9860018	0.68211921	163
chr01	9860019	9870018	0.69082969	70
chr01	9870019	9880018	0.8227451	112
chr01	9880019	9890018	0.86564885	54
chr01	9890019	9900018	0.91456311	80
chr01	9900019	9910018	0.90023095	171
chr01	9910019	9920018	0.88045977	72
chr01	9920019	9930018	0.84225865	123
chr01	9930019	9940018	0.64848485	37
chr01	9940019	9950018	0.66163522	42
chr01	9950019	9960018	NA	0
chr01	9960019	9970018	NA	0
chr01	9970019	9980018	NA	0
chr01	9980019	9990018	NA	0
chr01	9990019	10000018	NA	0
chr01	10000019	10010018	0.71503268	39
chr01	10010019	10020018	0.82857143	12
chr01	10020019	10030018	NA	0
chr01	10030019	10040018	NA	0
chr01	10040019	10050018	NA	0
chr01	10050019	10060018	NA	0
chr01	10060019	10070018	NA	0
chr01	10070019	10080018	NA	0
chr01	10080019	10090018	NA	0
chr01	10090019	10100018	NA	0
chr01	10100019	10110018	NA	0
chr01	10110019	10120018	NA	0
chr01	10120019	10130018	NA	0
chr01	10130019	10140018	NA	0
chr01	10140019	10150018	NA	0
chr01	10150019	10160018	NA	0
chr01	10160019	10170018	NA	0
chr01	10170019	10180018	0.75443038	20
chr01	10180019	10190018	0.78604651	113
chr01	10190019	10200018	0.6339823	163
chr01	10200019	10210018	0.75486381	128
chr01	10210019	10220018	0.70791367	110
chr01	10220019	10230018	0.68672087	97
chr01	10230019	10240018	0.80692464	111
chr01	10240019	10250018	0.798	70
chr01	10250019	10260018	0.76666667	12
chr01	10260019	10270018	0.85504087	77
chr01	10270019	10280018	0.6	15
chr01	10280019	10290018	NA	0
chr01	10290019	10300018	NA	0
chr01	10300019	10310018	NA	0
chr01	10310019	10320018	NA	0
chr01	10320019	10330018	NA	0
chr01	10330019	10340018	NA	0
chr01	10340019	10350018	NA	0
chr01	10350019	10360018	NA	0
chr01	10360019	10370018	NA	0
chr01	10370019	10380018	NA	0
chr01	10380019	10390018	NA	0
chr01	10390019	10400018	0.83283582	60
chr01	10400019	10410018	0.76491228	58
chr01	10410019	10420018	0.1755102	28
chr01	10420019	10430018	0.80795229	124
chr01	10430019	10440018	0.82319277	149
chr01	10440019	10450018	0.79341865	257
chr01	10450019	10460018	0.71612903	16
chr01	10460019	10470018	NA	0
chr01	10470019	10480018	NA	0
chr01	10480019	10490018	NA	0
chr01	10490019	10500018	NA	0
chr01	10500019	10510018	NA	0
chr01	10510019	10520018	NA	0
chr01	10520019	10530018	0.72588235	129
chr01	10530019	10540018	0.77062937	219
chr01	10540019	10550018	0.86999287	291
chr01	10550019	10560018	0.81482517	156
chr01	10560019	10570018	0.72080925	87
chr01	10570019	10580018	0.75572519	78
chr01	10580019	10590018	0.83616134	155
chr01	10590019	10600018	0.73818182	162
chr01	10600019	10610018	NA	0
chr01	10610019	10620018	NA	0
chr01	10620019	10630018	NA	0
chr01	10630019	10640018	NA	0
chr01	10640019	10650018	NA	0
chr01	10650019	10660018	NA	0
chr01	10660019	10670018	NA	0
chr01	10670019	10680018	NA	0
chr01	10680019	10690018	NA	0
chr01	10690019	10700018	NA	0
chr01	10700019	10710018	NA	0
chr01	10710019	10720018	0.93724605	83
chr01	10720019	10730018	0.87058824	23
chr01	10730019	10740018	0.15068493	46
chr01	10740019	10750018	0.84174312	94
chr01	10750019	10760018	0.78625731	161
chr01	10760019	10770018	0.81929825	131
chr01	10770019	10780018	NA	0
chr01	10780019	10790018	NA	0
chr01	10790019	10800018	NA	0
chr01	10800019	10810018	NA	0
chr01	10810019	10820018	NA	0
chr01	10820019	10830018	NA	0
chr01	10830019	10840018	1	5
chr01	10840019	10850018	0.88224719	96
chr01	10850019	10860018	0.69375	19
chr01	10860019	10870018	0.70588235	35
chr01	10870019	10880018	0.91016043	72
chr01	10880019	10890018	0.66666667	13
chr01	10890019	10900018	NA	0
chr01	10900019	10910018	NA	0
chr01	10910019	10920018	NA	0
chr01	10920019	10930018	NA	0
chr01	10930019	10940018	NA	0
chr01	10940019	10950018	NA	0
chr01	10950019	10960018	NA	0
chr01	10960019	10970018	NA	0
chr01	10970019	10980018	NA	0
chr01	10980019	10990018	NA	0
chr01	10990019	11000018	NA	0
chr01	11000019	11010018	NA	0
chr01	11010019	11020018	NA	0
chr01	11020019	11030018	NA	0
chr01	11030019	11040018	NA	0
chr01	11040019	11050018	0.86062893	208
chr01	11050019	11060018	0.99133574	94
chr01	11060019	11070018	0.50985915	56
chr01	11070019	11080018	0.49077307	124
chr01	11080019	11090018	0.5440678	123
chr01	11090019	11100018	0.54027149	60
chr01	11100019	11110018	NA	0
chr01	11110019	11120018	NA	0
chr01	11120019	11130018	NA	0
chr01	11130019	11140018	NA	0
chr01	11140019	11150018	NA	0
chr01	11150019	11160018	NA	0
chr01	11160019	11170018	NA	0
chr01	11170019	11180018	NA	0
chr01	11180019	11190018	NA	0
chr01	11190019	11200018	NA	0
chr01	11200019	11210018	NA	0
chr01	11210019	11220018	NA	0
chr01	11220019	11230018	NA	0
chr01	11230019	11240018	NA	0
chr01	11240019	11250018	NA	0
chr01	11250019	11260018	NA	0
chr01	11260019	11270018	NA	0
chr01	11270019	11280018	NA	0
chr01	11280019	11290018	NA	0
chr01	11290019	11300018	NA	0
chr01	11300019	11310018	NA	0
chr01	11310019	11320018	NA	0
chr01	11320019	11330018	NA	0
chr01	11330019	11340018	NA	0
chr01	11340019	11350018	NA	0
chr01	11350019	11360018	NA	0
chr01	11360019	11370018	NA	0
chr01	11370019	11380018	NA	0
chr01	11380019	11390018	NA	0
chr01	11390019	11400018	NA	0
chr01	11400019	11410018	0.35567867	159
chr01	11410019	11420018	0.46484018	73
chr01	11420019	11430018	0.43036649	142
chr01	11430019	11440018	0.48720379	134
chr01	11440019	11450018	0.1625	10
chr01	11450019	11460018	0.49198606	91
chr01	11460019	11470018	NA	0
chr01	11470019	11480018	NA	0
chr01	11480019	11490018	NA	0
chr01	11490019	11500018	NA	0
chr01	11500019	11510018	NA	0
chr01	11510019	11520018	NA	0
chr01	11520019	11530018	NA	0
chr01	11530019	11540018	NA	0
chr01	11540019	11550018	NA	0
chr01	11550019	11560018	NA	0
chr01	11560019	11570018	NA	0
chr01	11570019	11580018	0.9559719	80
chr01	11580019	11590018	0.97992958	99
chr01	11590019	11600018	0.98223684	104
chr01	11600019	11610018	0.96836364	98
chr01	11610019	11620018	0.99626168	72
chr01	11620019	11630018	0.98493724	41
chr01	11630019	11640018	0.98983051	51
chr01	11640019	11650018	0.98690365	182
chr01	11650019	11660018	0.97706093	100
chr01	11660019	11670018	0.98070175	98
chr01	11670019	11680018	0.96766169	72
chr01	11680019	11690018	0.96675063	71
chr01	11690019	11700018	0.97894737	46
chr01	11700019	11710018	0.99782016	123
chr01	11710019	11720018	0.99051383	86
chr01	11720019	11730018	0.90124481	213
chr01	11730019	11740018	0.98348968	93
chr01	11740019	11750018	0.98137803	92
chr01	11750019	11760018	0.92985782	90
chr01	11760019	11770018	0.96608696	82
chr01	11770019	11780018	0.99095652	97
chr01	11780019	11790018	NA	0
chr01	11790019	11800018	NA	0
chr01	11800019	11810018	NA	0
chr01	11810019	11820018	0.88829431	57
chr01	11820019	11830018	0.8875	166
chr01	11830019	11840018	0.95373537	201
chr01	11840019	11850018	0.96207513	201
chr01	11850019	11860018	0.99082058	122
chr01	11860019	11870018	0.95179856	102
chr01	11870019	11880018	0.97386935	70
chr01	11880019	11890018	0.96344086	67
chr01	11890019	11900018	0.99047619	57
chr01	11900019	11910018	0.91610338	104
chr01	11910019	11920018	0.96909621	128
chr01	11920019	11930018	0.81988439	247
chr01	11930019	11940018	0.9158046	146
chr01	11940019	11950018	0.97550201	88
chr01	11950019	11960018	0.98633333	103
chr01	11960019	11970018	0.98174274	83
chr01	11970019	11980018	0.98075802	59
chr01	11980019	11990018	0.97682709	97
chr01	11990019	12000018	0.98492598	127
chr01	12000019	12010018	NA	0
chr01	12010019	12020018	NA	0
chr01	12020019	12030018	NA	0
chr01	12030019	12040018	NA	0
chr01	12040019	12050018	NA	0
chr01	12050019	12060018	NA	0
chr01	12060019	12070018	NA	0
chr01	12070019	12080018	NA	0
chr01	12080019	12090018	NA	0
chr01	12090019	12100018	NA	0
chr01	12100019	12110018	NA	0
chr01	12110019	12120018	NA	0
chr01	12120019	12130018	0.86666667	3
chr01	12130019	12140018	0.65304136	115
chr01	12140019	12150018	NA	0
chr01	12150019	12160018	NA	0
chr01	12160019	12170018	NA	0
chr01	12170019	12180018	NA	0
chr01	12180019	12190018	NA	0
chr01	12190019	12200018	NA	0
chr01	12200019	12210018	NA	0
chr01	12210019	12220018	NA	0
chr01	12220019	12230018	NA	0
chr01	12230019	12240018	NA	0
chr01	12240019	12250018	NA	0
chr01	12250019	12260018	NA	0
chr01	12260019	12270018	NA	0
chr01	12270019	12280018	NA	0
chr01	12280019	12290018	NA	0
chr01	12290019	12300018	NA	0
chr01	12300019	12310018	NA	0
chr01	12310019	12320018	0.58874773	141
chr01	12320019	12330018	0.59097744	68
chr01	12330019	12340018	0.55304348	69
chr01	12340019	12350018	0.55395683	82
chr01	12350019	12360018	0.58061674	116
chr01	12360019	12370018	0.58987342	20
chr01	12370019	12380018	0.59524941	107
chr01	12380019	12390018	0.53911007	132
chr01	12390019	12400018	0.54954407	102
chr01	12400019	12410018	0.5951952	84
chr01	12410019	12420018	0.59577465	143
chr01	12420019	12430018	0.53079848	182
chr01	12430019	12440018	NA	0
chr01	12440019	12450018	NA	0
chr01	12450019	12460018	NA	0
chr01	12460019	12470018	NA	0
chr01	12470019	12480018	NA	0
chr01	12480019	12490018	NA	0
chr01	12490019	12500018	0.59061584	87
chr01	12500019	12510018	0.59006211	41
chr01	12510019	12520018	0.5848	136
chr01	12520019	12530018	0.58555957	73
chr01	12530019	12540018	0.028571429	10
chr01	12540019	12550018	0.53279352	77
chr01	12550019	12560018	0.56235294	22
chr01	12560019	12570018	NA	0
chr01	12570019	12580018	NA	0
chr01	12580019	12590018	NA	0
chr01	12590019	12600018	NA	0
chr01	12600019	12610018	NA	0
chr01	12610019	12620018	NA	0
chr01	12620019	12630018	NA	0
chr01	12630019	12640018	NA	0
chr01	12640019	12650018	NA	0
chr01	12650019	12660018	NA	0
chr01	12660019	12670018	NA	0
chr01	12670019	12680018	NA	0
chr01	12680019	12690018	NA	0
chr01	12690019	12700018	NA	0
chr01	12700019	12710018	NA	0
chr01	12710019	12720018	NA	0
chr01	12720019	12730018	NA	0
chr01	12730019	12740018	0.68461538	89
chr01	12740019	12750018	0.60492308	100
chr01	12750019	12760018	0.43739837	179
chr01	12760019	12770018	0.88563969	250
chr01	12770019	12780018	0.60208877	230
chr01	12780019	12790018	0.4	3
chr01	12790019	12800018	0.18666667	8
chr01	12800019	12810018	0.54453333	123
chr01	12810019	12820018	0.47313433	277
chr01	12820019	12830018	0.53203463	158
chr01	12830019	12840018	0.52331461	256
chr01	12840019	12850018	0.60837696	60
chr01	12850019	12860018	0.55775281	145
chr01	12860019	12870018	0.60703518	58
chr01	12870019	12880018	0.56453901	128
chr01	12880019	12890018	1	2
chr01	12890019	12900018	NA	0
chr01	12900019	12910018	NA	0
chr01	12910019	12920018	NA	0
chr01	12920019	12930018	NA	0
chr01	12930019	12940018	0.51538462	32
chr01	12940019	12950018	0.48715789	155
chr01	12950019	12960018	0.13913043	30
chr01	12960019	12970018	0.13333333	10
chr01	12970019	12980018	0.4375	40
chr01	12980019	12990018	NA	0
chr01	12990019	13000018	NA	0
chr01	13000019	13010018	NA	0
chr01	13010019	13020018	NA	0
chr01	13020019	13030018	NA	0
chr01	13030019	13040018	NA	0
chr01	13040019	13050018	NA	0
chr01	13050019	13060018	NA	0
chr01	13060019	13070018	NA	0
chr01	13070019	13080018	NA	0
chr01	13080019	13090018	NA	0
chr01	13090019	13100018	NA	0
chr01	13100019	13110018	NA	0
chr01	13110019	13120018	NA	0
chr01	13120019	13130018	NA	0
chr01	13130019	13140018	NA	0
chr01	13140019	13150018	NA	0
chr01	13150019	13160018	NA	0
chr01	13160019	13170018	NA	0
chr01	13170019	13180018	NA	0
chr01	13180019	13190018	NA	0
chr01	13190019	13200018	0.59398496	39
chr01	13200019	13210018	0.53925926	120
chr01	13210019	13220018	0.45474255	128
chr01	13220019	13230018	0.45867393	403
chr01	13230019	13240018	0.48563536	253
chr01	13240019	13250018	0.56272727	71
chr01	13250019	13260018	0.64740741	38
chr01	13260019	13270018	0.61327014	123
chr01	13270019	13280018	0.6170088	98
chr01	13280019	13290018	0.55259875	160
chr01	13290019	13300018	0.62337662	117
chr01	13300019	13310018	0.66153846	110
chr01	13310019	13320018	0.65263158	156
chr01	13320019	13330018	0.54619125	190
chr01	13330019	13340018	0.53699422	217
chr01	13340019	13350018	0.47070312	171
chr01	13350019	13360018	0.50455213	215
chr01	13360019	13370018	0.44916667	84
chr01	13370019	13380018	0.45751921	312
chr01	13380019	13390018	0.25850622	183
chr01	13390019	13400018	NA	0
chr01	13400019	13410018	0.31917808	138
chr01	13410019	13420018	0.28761905	46
chr01	13420019	13430018	NA	0
chr01	13430019	13440018	NA	0
chr01	13440019	13450018	NA	0
chr01	13450019	13460018	NA	0
chr01	13460019	13470018	NA	0
chr01	13470019	13480018	NA	0
chr01	13480019	13490018	NA	0
chr01	13490019	13500018	NA	0
chr01	13500019	13510018	NA	0
chr01	13510019	13520018	NA	0
chr01	13520019	13530018	NA	0
chr01	13530019	13540018	NA	0
chr01	13540019	13550018	NA	0
chr01	13550019	13560018	NA	0
chr01	13560019	13570018	NA	0
chr01	13570019	13580018	NA	0
chr01	13580019	13590018	NA	0
chr01	13590019	13600018	NA	0
chr01	13600019	13610018	NA	0
chr01	13610019	13620018	NA	0
chr01	13620019	13630018	NA	0
chr01	13630019	13640018	NA	0
chr01	13640019	13650018	NA	0
chr01	13650019	13660018	NA	0
chr01	13660019	13670018	NA	0
chr01	13670019	13680018	NA	0
chr01	13680019	13690018	NA	0
chr01	13690019	13700018	NA	0
chr01	13700019	13710018	NA	0
chr01	13710019	13720018	NA	0
chr01	13720019	13730018	NA	0
chr01	13730019	13740018	NA	0
chr01	13740019	13750018	NA	0
chr01	13750019	13760018	NA	0
chr01	13760019	13770018	NA	0
chr01	13770019	13780018	NA	0
chr01	13780019	13790018	NA	0
chr01	13790019	13800018	NA	0
chr01	13800019	13810018	NA	0
chr01	13810019	13820018	NA	0
chr01	13820019	13830018	NA	0
chr01	13830019	13840018	NA	0
chr01	13840019	13850018	NA	0
chr01	13850019	13860018	NA	0
chr01	13860019	13870018	NA	0
chr01	13870019	13880018	NA	0
chr01	13880019	13890018	NA	0
chr01	13890019	13900018	NA	0
chr01	13900019	13910018	NA	0
chr01	13910019	13920018	NA	0
chr01	13920019	13930018	NA	0
chr01	13930019	13940018	NA	0
chr01	13940019	13950018	NA	0
chr01	13950019	13960018	NA	0
chr01	13960019	13970018	NA	0
chr01	13970019	13980018	NA	0
chr01	13980019	13990018	NA	0
chr01	13990019	14000018	NA	0
chr01	14000019	14010018	NA	0
chr01	14010019	14020018	NA	0
chr01	14020019	14030018	NA	0
chr01	14030019	14040018	NA	0
chr01	14040019	14050018	NA	0
chr01	14050019	14060018	NA	0
chr01	14060019	14070018	NA	0
chr01	14070019	14080018	NA	0
chr01	14080019	14090018	NA	0
chr01	14090019	14100018	NA	0
chr01	14100019	14110018	NA	0
chr01	14110019	14120018	NA	0
chr01	14120019	14130018	NA	0
chr01	14130019	14140018	NA	0
chr01	14140019	14150018	NA	0
chr01	14150019	14160018	NA	0
chr01	14160019	14170018	NA	0
chr01	14170019	14180018	NA	0
chr01	14180019	14190018	NA	0
chr01	14190019	14200018	NA	0
chr01	14200019	14210018	NA	0
chr01	14210019	14220018	NA	0
chr01	14220019	14230018	NA	0
chr01	14230019	14240018	NA	0
chr01	14240019	14250018	NA	0
chr01	14250019	14260018	NA	0
chr01	14260019	14270018	NA	0
chr01	14270019	14280018	NA	0
chr01	14280019	14290018	NA	0
chr01	14290019	14300018	NA	0
chr01	14300019	14310018	NA	0
chr01	14310019	14320018	NA	0
chr01	14320019	14330018	NA	0
chr01	14330019	14340018	NA	0
chr01	14340019	14350018	NA	0
chr01	14350019	14360018	NA	0
chr01	14360019	14370018	NA	0
chr01	14370019	14380018	NA	0
chr01	14380019	14390018	NA	0
chr01	14390019	14400018	NA	0
chr01	14400019	14410018	0.61020036	176
chr01	14410019	14420018	0.63343373	206
